FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3,TEMPERATURA,PRECIPITACION,DIR_VIENTO,VEL_VIENTO
2022-02-18 11:00:00,2022.0,2.0,18.0,11,Viernes,8.0,5.0,69.0,13.0,21.0,18.13,11.8,0.0,,
2022-02-18 12:00:00,2022.0,2.0,18.0,12,Viernes,8.0,5.0,76.0,24.0,37.0,22.22,11.8,0.0,,
2022-02-18 13:00:00,2022.0,2.0,18.0,13,Viernes,8.0,4.0,52.0,25.0,38.0,43.23,11.8,0.0,,
2022-02-18 14:00:00,2022.0,2.0,18.0,14,Viernes,8.0,4.0,50.0,15.0,25.0,50.34,11.8,0.0,,
2022-02-18 15:00:00,2022.0,2.0,18.0,15,Viernes,8.0,4.0,53.0,6.0,15.0,52.66,11.8,0.0,,
2022-02-18 16:00:00,2022.0,2.0,18.0,16,Viernes,8.0,4.0,40.0,9.0,17.0,58.41,11.8,0.0,,
2022-02-18 17:00:00,2022.0,2.0,18.0,17,Viernes,8.0,4.0,40.0,13.0,20.0,58.9,11.8,0.0,,
2022-02-18 18:00:00,2022.0,2.0,18.0,18,Viernes,8.0,4.0,48.0,12.0,19.0,49.84,11.8,0.0,,
2022-02-18 19:00:00,2022.0,2.0,18.0,19,Viernes,8.0,4.0,65.0,8.0,18.0,28.83,11.8,0.0,,
2022-02-18 20:00:00,2022.0,2.0,18.0,20,Viernes,8.0,4.0,59.0,9.0,17.0,21.31,11.8,0.0,,
2022-02-18 21:00:00,2022.0,2.0,18.0,21,Viernes,8.0,4.0,65.0,11.0,15.0,14.15,11.8,0.0,,
2022-02-18 22:00:00,2022.0,2.0,18.0,22,Viernes,8.0,4.0,39.0,14.0,17.0,29.02,11.8,0.0,,
2022-02-18 23:00:00,2022.0,2.0,18.0,23,Viernes,8.0,3.0,25.0,9.0,11.0,44.98,11.8,0.0,,
2022-02-19 00:00:00,2022.0,2.0,19.0,0,Sabado,8.0,3.0,25.0,4.0,6.0,47.87,9.2,0.0,,
2022-02-19 01:00:00,2022.0,2.0,19.0,1,Sabado,8.0,3.0,32.0,1.0,2.0,33.04,9.2,0.0,,
2022-02-19 02:00:00,2022.0,2.0,19.0,2,Sabado,8.0,3.0,19.0,7.0,8.0,37.58,9.2,0.0,,
2022-02-19 03:00:00,2022.0,2.0,19.0,3,Sabado,8.0,3.0,13.0,9.0,10.0,43.42,9.2,0.0,,
2022-02-19 04:00:00,2022.0,2.0,19.0,4,Sabado,8.0,3.0,10.0,8.0,9.0,47.13,9.2,0.0,,
2022-02-19 05:00:00,2022.0,2.0,19.0,5,Sabado,8.0,3.0,11.0,11.0,11.0,54.01,9.2,0.0,,
2022-02-19 06:00:00,2022.0,2.0,19.0,6,Sabado,8.0,3.0,9.0,2.0,2.0,61.26,9.2,0.0,,
2022-02-19 07:00:00,2022.0,2.0,19.0,7,Sabado,8.0,3.0,14.0,1.0,1.0,63.9,9.2,0.0,,
2022-02-19 08:00:00,2022.0,2.0,19.0,8,Sabado,8.0,3.0,18.0,1.0,2.0,62.05,9.2,0.0,,
2022-02-19 09:00:00,2022.0,2.0,19.0,9,Sabado,8.0,3.0,22.0,1.0,2.0,58.78,9.2,0.0,,
2022-02-19 10:00:00,2022.0,2.0,19.0,10,Sabado,8.0,3.0,22.0,1.0,3.0,59.74,9.2,0.0,,
2022-02-19 11:00:00,2022.0,2.0,19.0,11,Sabado,8.0,3.0,26.0,2.0,5.0,58.19,9.2,0.0,,
2022-02-19 12:00:00,2022.0,2.0,19.0,12,Sabado,8.0,3.0,28.0,2.0,4.0,57.31,9.2,0.0,,
2022-02-19 13:00:00,2022.0,2.0,19.0,13,Sabado,8.0,3.0,28.0,1.0,1.0,58.24,9.2,0.0,,
2022-02-19 14:00:00,2022.0,2.0,19.0,14,Sabado,8.0,3.0,26.0,6.0,8.0,61.55,9.2,0.0,,
2022-02-19 15:00:00,2022.0,2.0,19.0,15,Sabado,8.0,3.0,18.0,2.0,4.0,67.72,9.2,0.0,,
2022-02-19 16:00:00,2022.0,2.0,19.0,16,Sabado,8.0,3.0,20.0,,6.0,66.23,9.2,0.0,,
2022-02-19 17:00:00,2022.0,2.0,19.0,17,Sabado,8.0,3.0,22.0,,13.0,64.44,9.2,0.0,,
2022-02-19 18:00:00,2022.0,2.0,19.0,18,Sabado,8.0,3.0,35.0,2.0,3.0,52.73,9.2,0.0,,
2022-02-19 19:00:00,2022.0,2.0,19.0,19,Sabado,8.0,3.0,58.0,5.0,13.0,28.23,9.2,0.0,,
2022-02-19 20:00:00,2022.0,2.0,19.0,20,Sabado,8.0,4.0,69.0,8.0,18.0,15.86,9.2,0.0,,
2022-02-19 21:00:00,2022.0,2.0,19.0,21,Sabado,8.0,4.0,44.0,8.0,12.0,41.46,9.2,0.0,,
2022-02-19 22:00:00,2022.0,2.0,19.0,22,Sabado,8.0,3.0,30.0,6.0,8.0,52.38,9.2,0.0,,
2022-02-19 23:00:00,2022.0,2.0,19.0,23,Sabado,8.0,3.0,26.0,6.0,9.0,53.26,9.2,0.0,,
2022-02-20 00:00:00,2022.0,2.0,20.0,0,Domingo,8.0,3.0,29.0,12.0,13.0,47.61,8.0,0.0,,
2022-02-20 01:00:00,2022.0,2.0,20.0,1,Domingo,8.0,3.0,22.0,2.0,4.0,53.03,8.0,0.0,,
2022-02-20 02:00:00,2022.0,2.0,20.0,2,Domingo,8.0,3.0,23.0,7.0,8.0,50.19,8.0,0.0,,
2022-02-20 03:00:00,2022.0,2.0,20.0,3,Domingo,8.0,3.0,17.0,2.0,3.0,56.97,8.0,0.0,,
2022-02-20 04:00:00,2022.0,2.0,20.0,4,Domingo,8.0,3.0,19.0,1.0,1.0,55.21,8.0,0.0,,
2022-02-20 05:00:00,2022.0,2.0,20.0,5,Domingo,8.0,3.0,12.0,1.0,1.0,62.59,8.0,0.0,,
2022-02-20 06:00:00,2022.0,2.0,20.0,6,Domingo,8.0,3.0,18.0,3.0,4.0,54.71,8.0,0.0,,
2022-02-20 07:00:00,2022.0,2.0,20.0,7,Domingo,8.0,3.0,27.0,2.0,2.0,44.81,8.0,0.0,,
2022-02-20 08:00:00,2022.0,2.0,20.0,8,Domingo,8.0,3.0,28.0,7.0,9.0,44.73,8.0,0.0,,
2022-02-20 09:00:00,2022.0,2.0,20.0,9,Domingo,8.0,3.0,29.0,10.0,12.0,47.06,8.0,0.0,,
2022-02-20 10:00:00,2022.0,2.0,20.0,10,Domingo,8.0,3.0,32.0,5.0,7.0,48.91,8.0,0.0,,
2022-02-20 11:00:00,2022.0,2.0,20.0,11,Domingo,8.0,3.0,33.0,1.0,2.0,53.27,8.0,0.0,,
2022-02-20 12:00:00,2022.0,2.0,20.0,12,Domingo,8.0,4.0,29.0,2.0,5.0,61.23,8.0,0.0,,
2022-02-20 13:00:00,2022.0,2.0,20.0,13,Domingo,8.0,3.0,25.0,1.0,3.0,66.15,8.0,0.0,,
2022-02-20 14:00:00,2022.0,2.0,20.0,14,Domingo,8.0,3.0,20.0,1.0,4.0,73.45,8.0,0.0,,
2022-02-20 15:00:00,2022.0,2.0,20.0,15,Domingo,8.0,3.0,22.0,5.0,6.0,72.27,8.0,0.0,,
2022-02-20 16:00:00,2022.0,2.0,20.0,16,Domingo,8.0,3.0,23.0,9.0,11.0,72.11,8.0,0.0,,
2022-02-20 17:00:00,2022.0,2.0,20.0,17,Domingo,8.0,3.0,22.0,1.0,2.0,74.4,8.0,0.0,,
2022-02-20 18:00:00,2022.0,2.0,20.0,18,Domingo,8.0,3.0,34.0,4.0,10.0,61.42,8.0,0.0,,
2022-02-20 19:00:00,2022.0,2.0,20.0,19,Domingo,8.0,3.0,59.0,7.0,27.0,37.03,8.0,0.0,,
2022-02-20 20:00:00,2022.0,2.0,20.0,20,Domingo,8.0,4.0,80.0,7.0,24.0,18.54,8.0,0.0,,
2022-02-20 21:00:00,2022.0,2.0,20.0,21,Domingo,8.0,4.0,66.0,11.0,18.0,29.93,8.0,0.0,,
2022-02-20 22:00:00,2022.0,2.0,20.0,22,Domingo,8.0,3.0,57.0,3.0,7.0,37.15,8.0,0.0,,
2022-02-20 23:00:00,2022.0,2.0,20.0,23,Domingo,8.0,3.0,43.0,7.0,10.0,48.74,8.0,0.0,,
2022-02-21 00:00:00,2022.0,2.0,21.0,0,Lunes,8.0,3.0,55.0,6.0,8.0,32.22,11.0,0.0,,
2022-02-21 01:00:00,2022.0,2.0,21.0,1,Lunes,8.0,3.0,49.0,1.0,3.0,27.41,11.0,0.0,,
2022-02-21 02:00:00,2022.0,2.0,21.0,2,Lunes,8.0,3.0,42.0,6.0,10.0,33.46,11.0,0.0,,
2022-02-21 03:00:00,2022.0,2.0,21.0,3,Lunes,8.0,3.0,18.0,6.0,7.0,52.85,11.0,0.0,,
2022-02-21 04:00:00,2022.0,2.0,21.0,4,Lunes,8.0,3.0,19.0,4.0,4.0,42.23,11.0,0.0,,
2022-02-21 05:00:00,2022.0,2.0,21.0,5,Lunes,8.0,3.0,27.0,12.0,13.0,32.26,11.0,0.0,,
2022-02-21 06:00:00,2022.0,2.0,21.0,6,Lunes,8.0,3.0,50.0,8.0,10.0,15.4,11.0,0.0,,
2022-02-21 07:00:00,2022.0,2.0,21.0,7,Lunes,8.0,4.0,72.0,7.0,13.0,4.91,11.0,0.0,,
2022-02-21 08:00:00,2022.0,2.0,21.0,8,Lunes,8.0,4.0,82.0,6.0,15.0,5.68,11.0,0.0,,
2022-02-21 09:00:00,2022.0,2.0,21.0,9,Lunes,8.0,4.0,66.0,8.0,16.0,11.17,11.0,0.0,,
2022-02-21 10:00:00,2022.0,2.0,21.0,10,Lunes,8.0,,,10.0,16.0,17.62,11.0,0.0,,
2022-02-21 11:00:00,2022.0,2.0,21.0,11,Lunes,8.0,5.0,71.0,13.0,21.0,23.49,11.0,0.0,,
2022-02-21 12:00:00,2022.0,2.0,21.0,12,Lunes,8.0,5.0,76.0,13.0,24.0,25.96,11.0,0.0,,
2022-02-21 13:00:00,2022.0,2.0,21.0,13,Lunes,8.0,4.0,44.0,17.0,24.0,55.98,11.0,0.0,,
2022-02-21 14:00:00,2022.0,2.0,21.0,14,Lunes,8.0,4.0,57.0,6.0,11.0,47.64,11.0,0.0,,
2022-02-21 15:00:00,2022.0,2.0,21.0,15,Lunes,8.0,3.0,36.0,7.0,12.0,64.79,11.0,0.0,,
2022-02-21 16:00:00,2022.0,2.0,21.0,16,Lunes,8.0,3.0,30.0,3.0,7.0,73.82,11.0,0.0,,
2022-02-21 17:00:00,2022.0,2.0,21.0,17,Lunes,8.0,3.0,37.0,13.0,17.0,67.24,11.0,0.0,,
2022-02-21 18:00:00,2022.0,2.0,21.0,18,Lunes,8.0,4.0,44.0,8.0,10.0,56.68,11.0,0.0,,
2022-02-21 19:00:00,2022.0,2.0,21.0,19,Lunes,8.0,4.0,49.0,1.0,1.0,47.33,11.0,0.0,,
2022-02-21 20:00:00,2022.0,2.0,21.0,20,Lunes,8.0,4.0,41.0,1.0,1.0,52.31,11.0,0.0,,
2022-02-21 21:00:00,2022.0,2.0,21.0,21,Lunes,8.0,4.0,38.0,1.0,1.0,54.69,11.0,0.0,,
2022-02-21 22:00:00,2022.0,2.0,21.0,22,Lunes,8.0,4.0,43.0,2.0,4.0,48.27,11.0,0.0,,
2022-02-21 23:00:00,2022.0,2.0,21.0,23,Lunes,8.0,3.0,53.0,1.0,2.0,35.0,11.0,0.0,,
2022-02-22 00:00:00,2022.0,2.0,22.0,0,Martes,8.0,3.0,42.0,2.0,5.0,44.58,12.5,0.0,,
2022-02-22 01:00:00,2022.0,2.0,22.0,1,Martes,8.0,3.0,19.0,3.0,5.0,66.97,12.5,0.0,,
2022-02-22 02:00:00,2022.0,2.0,22.0,2,Martes,8.0,3.0,19.0,1.0,2.0,64.4,12.5,0.0,,
2022-02-22 03:00:00,2022.0,2.0,22.0,3,Martes,8.0,3.0,15.0,1.0,3.0,69.28,12.5,0.0,,
2022-02-22 04:00:00,2022.0,2.0,22.0,4,Martes,8.0,3.0,12.0,1.0,1.0,70.96,12.5,0.0,,
2022-02-22 05:00:00,2022.0,2.0,22.0,5,Martes,8.0,3.0,25.0,6.0,6.0,54.27,12.5,0.0,,
2022-02-22 06:00:00,2022.0,2.0,22.0,6,Martes,8.0,3.0,37.0,1.0,2.0,41.03,12.5,0.0,,
2022-02-22 07:00:00,2022.0,2.0,22.0,7,Martes,8.0,4.0,71.0,1.0,1.0,14.05,12.5,0.0,,
2022-02-22 08:00:00,2022.0,2.0,22.0,8,Martes,8.0,4.0,82.0,1.0,3.0,11.4,12.5,0.0,,
2022-02-22 09:00:00,2022.0,2.0,22.0,9,Martes,8.0,4.0,73.0,10.0,16.0,23.3,12.5,0.0,,
2022-02-22 10:00:00,2022.0,2.0,22.0,10,Martes,8.0,3.0,60.0,15.0,23.0,34.43,12.5,0.0,,
2022-02-22 11:00:00,2022.0,2.0,22.0,11,Martes,8.0,3.0,51.0,2.0,7.0,45.26,12.5,0.0,,
2022-02-22 12:00:00,2022.0,2.0,22.0,12,Martes,8.0,4.0,43.0,6.0,14.0,53.92,12.5,0.0,,
2022-02-22 13:00:00,2022.0,2.0,22.0,13,Martes,8.0,3.0,37.0,14.0,20.0,69.65,12.5,0.0,,
2022-02-22 14:00:00,2022.0,2.0,22.0,14,Martes,8.0,3.0,25.0,18.0,20.0,78.89,12.5,0.0,,
2022-02-22 15:00:00,2022.0,2.0,22.0,15,Martes,8.0,3.0,24.0,5.0,8.0,76.65,12.5,0.0,,
2022-02-22 16:00:00,2022.0,2.0,22.0,16,Martes,8.0,3.0,26.0,2.0,3.0,73.12,12.5,0.0,,
2022-02-22 17:00:00,2022.0,2.0,22.0,17,Martes,8.0,3.0,40.0,1.0,1.0,56.99,12.5,0.0,,
2022-02-22 18:00:00,2022.0,2.0,22.0,18,Martes,8.0,3.0,59.0,1.0,1.0,37.11,12.5,0.0,,
2022-02-22 19:00:00,2022.0,2.0,22.0,19,Martes,8.0,5.0,98.0,1.0,7.0,6.44,12.5,0.0,,
2022-02-22 20:00:00,2022.0,2.0,22.0,20,Martes,8.0,4.0,85.0,3.0,10.0,10.47,12.5,0.0,,
2022-02-22 21:00:00,2022.0,2.0,22.0,21,Martes,8.0,4.0,74.0,6.0,10.0,17.21,12.5,0.0,,
2022-02-22 22:00:00,2022.0,2.0,22.0,22,Martes,8.0,4.0,56.0,15.0,17.0,28.82,12.5,0.0,,
2022-02-22 23:00:00,2022.0,2.0,22.0,23,Martes,8.0,3.0,48.0,3.0,4.0,34.28,12.5,0.0,,
2022-02-23 00:00:00,2022.0,2.0,23.0,0,Miercoles,8.0,3.0,26.0,11.0,12.0,54.76,12.2,0.0,,
2022-02-23 01:00:00,2022.0,2.0,23.0,1,Miercoles,8.0,3.0,20.0,2.0,3.0,56.74,12.2,0.0,,
2022-02-23 02:00:00,2022.0,2.0,23.0,2,Miercoles,8.0,3.0,21.0,1.0,1.0,55.12,12.2,0.0,,
2022-02-23 03:00:00,2022.0,2.0,23.0,3,Miercoles,8.0,3.0,16.0,9.0,10.0,60.47,12.2,0.0,,
2022-02-23 04:00:00,2022.0,2.0,23.0,4,Miercoles,8.0,3.0,13.0,5.0,6.0,63.58,12.2,0.0,,
2022-02-23 05:00:00,2022.0,2.0,23.0,5,Miercoles,8.0,3.0,15.0,1.0,1.0,57.47,12.2,0.0,,
2022-02-23 06:00:00,2022.0,2.0,23.0,6,Miercoles,8.0,3.0,32.0,2.0,3.0,38.36,12.2,0.0,,
2022-02-23 07:00:00,2022.0,2.0,23.0,7,Miercoles,8.0,4.0,59.0,6.0,7.0,19.05,12.2,0.0,,
2022-02-23 08:00:00,2022.0,2.0,23.0,8,Miercoles,8.0,4.0,71.0,1.0,1.0,13.78,12.2,0.0,,
2022-02-23 09:00:00,2022.0,2.0,23.0,9,Miercoles,8.0,4.0,59.0,3.0,7.0,28.08,12.2,0.0,,
2022-02-23 10:00:00,2022.0,2.0,23.0,10,Miercoles,8.0,3.0,52.0,8.0,14.0,36.97,12.2,0.0,,
2022-02-23 11:00:00,2022.0,2.0,23.0,11,Miercoles,8.0,4.0,51.0,23.0,27.0,41.49,12.2,0.0,,
2022-02-23 12:00:00,2022.0,2.0,23.0,12,Miercoles,8.0,4.0,44.0,8.0,16.0,52.16,12.2,0.0,,
2022-02-23 13:00:00,2022.0,2.0,23.0,13,Miercoles,8.0,3.0,40.0,3.0,7.0,64.54,12.2,0.0,,
2022-02-23 14:00:00,2022.0,2.0,23.0,14,Miercoles,8.0,3.0,43.0,11.0,16.0,61.5,12.2,0.0,,
2022-02-23 15:00:00,2022.0,2.0,23.0,15,Miercoles,8.0,3.0,42.0,10.0,15.0,61.5,12.2,0.0,,
2022-02-23 16:00:00,2022.0,2.0,23.0,16,Miercoles,8.0,3.0,36.0,5.0,10.0,68.23,12.2,0.0,,
2022-02-23 17:00:00,2022.0,2.0,23.0,17,Miercoles,8.0,3.0,42.0,9.0,13.0,61.23,12.2,0.0,,
2022-02-23 18:00:00,2022.0,2.0,23.0,18,Miercoles,8.0,3.0,71.0,5.0,16.0,31.71,12.2,0.0,,
2022-02-23 19:00:00,2022.0,2.0,23.0,19,Miercoles,8.0,5.0,101.0,9.0,35.0,7.54,12.2,0.0,,
2022-02-23 20:00:00,2022.0,2.0,23.0,20,Miercoles,8.0,7.0,114.0,19.0,46.0,4.58,12.2,0.0,,
2022-02-23 21:00:00,2022.0,2.0,23.0,21,Miercoles,8.0,7.0,113.0,16.0,28.0,4.35,12.2,0.0,,
2022-02-23 22:00:00,2022.0,2.0,23.0,22,Miercoles,8.0,5.0,92.0,17.0,27.0,5.28,12.2,0.0,,
2022-02-23 23:00:00,2022.0,2.0,23.0,23,Miercoles,8.0,4.0,87.0,8.0,17.0,6.37,12.2,0.0,,
2022-02-24 00:00:00,2022.0,2.0,24.0,0,Jueves,8.0,4.0,81.0,6.0,14.0,8.0,11.4,0.3,,
2022-02-24 01:00:00,2022.0,2.0,24.0,1,Jueves,8.0,4.0,69.0,10.0,16.0,12.92,11.4,0.3,,
2022-02-24 02:00:00,2022.0,2.0,24.0,2,Jueves,8.0,5.0,42.0,22.0,26.0,31.03,11.4,0.3,,
2022-02-24 03:00:00,2022.0,2.0,24.0,3,Jueves,8.0,4.0,36.0,13.0,16.0,36.03,11.4,0.3,,
2022-02-24 04:00:00,2022.0,2.0,24.0,4,Jueves,8.0,4.0,31.0,4.0,8.0,39.54,11.4,0.3,,
2022-02-24 05:00:00,2022.0,2.0,24.0,5,Jueves,8.0,4.0,25.0,11.0,13.0,43.87,11.4,0.3,,
2022-02-24 06:00:00,2022.0,2.0,24.0,6,Jueves,8.0,4.0,41.0,3.0,5.0,29.74,11.4,0.3,,
2022-02-24 07:00:00,2022.0,2.0,24.0,7,Jueves,8.0,4.0,65.0,1.0,1.0,11.85,11.4,0.3,,
2022-02-24 08:00:00,2022.0,2.0,24.0,8,Jueves,8.0,4.0,72.0,4.0,9.0,9.89,11.4,0.3,,
2022-02-24 09:00:00,2022.0,2.0,24.0,9,Jueves,8.0,5.0,71.0,9.0,17.0,13.56,11.4,0.3,,
2022-02-24 10:00:00,2022.0,2.0,24.0,10,Jueves,8.0,4.0,72.0,1.0,5.0,17.2,11.4,0.3,,
2022-02-24 11:00:00,2022.0,2.0,24.0,11,Jueves,8.0,4.0,63.0,8.0,17.0,24.61,11.4,0.3,,
2022-02-24 12:00:00,2022.0,2.0,24.0,12,Jueves,8.0,4.0,52.0,13.0,21.0,40.85,11.4,0.3,,
2022-02-24 13:00:00,2022.0,2.0,24.0,13,Jueves,8.0,4.0,43.0,9.0,16.0,54.56,11.4,0.3,,
2022-02-24 14:00:00,2022.0,2.0,24.0,14,Jueves,8.0,3.0,46.0,2.0,8.0,53.86,11.4,0.3,,
2022-02-24 15:00:00,2022.0,2.0,24.0,15,Jueves,8.0,4.0,45.0,1.0,5.0,57.52,11.4,0.3,,
2022-02-24 16:00:00,2022.0,2.0,24.0,16,Jueves,8.0,4.0,51.0,4.0,12.0,53.31,11.4,0.3,,
2022-02-24 17:00:00,2022.0,2.0,24.0,17,Jueves,8.0,4.0,69.0,5.0,12.0,36.32,11.4,0.3,,
2022-02-24 18:00:00,2022.0,2.0,24.0,18,Jueves,8.0,4.0,78.0,3.0,12.0,23.01,11.4,0.3,,
2022-02-24 19:00:00,2022.0,2.0,24.0,19,Jueves,8.0,5.0,91.0,2.0,13.0,11.24,11.4,0.3,,
2022-02-24 20:00:00,2022.0,2.0,24.0,20,Jueves,8.0,7.0,103.0,11.0,23.0,5.05,11.4,0.3,,
2022-02-24 21:00:00,2022.0,2.0,24.0,21,Jueves,8.0,6.0,96.0,10.0,19.0,7.18,11.4,0.3,,
2022-02-24 22:00:00,2022.0,2.0,24.0,22,Jueves,8.0,3.0,43.0,11.0,18.0,39.76,11.4,0.3,,
2022-02-24 23:00:00,2022.0,2.0,24.0,23,Jueves,8.0,3.0,23.0,8.0,14.0,53.04,11.4,0.3,,
2022-02-25 00:00:00,2022.0,2.0,25.0,0,Viernes,8.0,3.0,18.0,5.0,11.0,58.75,8.8,3.9,,
2022-02-25 01:00:00,2022.0,2.0,25.0,1,Viernes,8.0,3.0,13.0,8.0,12.0,61.71,8.8,3.9,,
2022-02-25 02:00:00,2022.0,2.0,25.0,2,Viernes,8.0,3.0,11.0,16.0,19.0,59.65,8.8,3.9,,
2022-02-25 03:00:00,2022.0,2.0,25.0,3,Viernes,8.0,3.0,11.0,14.0,17.0,59.08,8.8,3.9,,
2022-02-25 04:00:00,2022.0,2.0,25.0,4,Viernes,8.0,3.0,11.0,3.0,6.0,58.75,8.8,3.9,,
2022-02-25 05:00:00,2022.0,2.0,25.0,5,Viernes,8.0,3.0,11.0,1.0,2.0,59.28,8.8,3.9,,
2022-02-25 06:00:00,2022.0,2.0,25.0,6,Viernes,8.0,3.0,19.0,1.0,1.0,49.0,8.8,3.9,,
2022-02-25 07:00:00,2022.0,2.0,25.0,7,Viernes,8.0,3.0,35.0,4.0,7.0,34.64,8.8,3.9,,
2022-02-25 08:00:00,2022.0,2.0,25.0,8,Viernes,8.0,3.0,52.0,10.0,13.0,23.12,8.8,3.9,,
2022-02-25 09:00:00,2022.0,2.0,25.0,9,Viernes,8.0,3.0,54.0,4.0,7.0,21.97,8.8,3.9,,
2022-02-25 10:00:00,2022.0,2.0,25.0,10,Viernes,8.0,3.0,46.0,1.0,2.0,31.87,8.8,3.9,,
2022-02-25 11:00:00,2022.0,2.0,25.0,11,Viernes,8.0,3.0,45.0,1.0,3.0,35.4,8.8,3.9,,
2022-02-25 12:00:00,2022.0,2.0,25.0,12,Viernes,8.0,3.0,47.0,1.0,4.0,32.91,8.8,3.9,,
2022-02-25 13:00:00,2022.0,2.0,25.0,13,Viernes,8.0,3.0,48.0,3.0,5.0,31.29,8.8,3.9,,
2022-02-25 14:00:00,2022.0,2.0,25.0,14,Viernes,8.0,3.0,49.0,5.0,7.0,31.71,8.8,3.9,,
2022-02-25 15:00:00,2022.0,2.0,25.0,15,Viernes,8.0,3.0,52.0,10.0,12.0,30.18,8.8,3.9,,
2022-02-25 16:00:00,2022.0,2.0,25.0,16,Viernes,8.0,3.0,40.0,17.0,20.0,41.91,8.8,3.9,,
2022-02-25 17:00:00,2022.0,2.0,25.0,17,Viernes,8.0,3.0,54.0,4.0,8.0,26.82,8.8,3.9,,
2022-02-25 18:00:00,2022.0,2.0,25.0,18,Viernes,8.0,4.0,56.0,1.0,3.0,24.36,8.8,3.9,,
2022-02-25 19:00:00,2022.0,2.0,25.0,19,Viernes,8.0,4.0,65.0,3.0,8.0,18.78,8.8,3.9,,
2022-02-25 20:00:00,2022.0,2.0,25.0,20,Viernes,8.0,4.0,72.0,1.0,5.0,13.92,8.8,3.9,,
2022-02-25 21:00:00,2022.0,2.0,25.0,21,Viernes,8.0,4.0,72.0,13.0,16.0,13.03,8.8,3.9,,
2022-02-25 22:00:00,2022.0,2.0,25.0,22,Viernes,8.0,3.0,66.0,6.0,10.0,12.83,8.8,3.9,,
2022-02-25 23:00:00,2022.0,2.0,25.0,23,Viernes,8.0,3.0,45.0,4.0,8.0,24.3,8.8,3.9,,
2022-02-26 00:00:00,2022.0,2.0,26.0,0,Sabado,8.0,3.0,40.0,4.0,8.0,28.66,8.2,3.4,,
2022-02-26 01:00:00,2022.0,2.0,26.0,1,Sabado,8.0,3.0,48.0,15.0,19.0,19.8,8.2,3.4,,
2022-02-26 02:00:00,2022.0,2.0,26.0,2,Sabado,8.0,3.0,36.0,13.0,16.0,30.4,8.2,3.4,,
2022-02-26 03:00:00,2022.0,2.0,26.0,3,Sabado,8.0,3.0,23.0,13.0,14.0,42.03,8.2,3.4,,
2022-02-26 04:00:00,2022.0,2.0,26.0,4,Sabado,8.0,3.0,18.0,4.0,6.0,44.52,8.2,3.4,,
2022-02-26 05:00:00,2022.0,2.0,26.0,5,Sabado,8.0,3.0,17.0,14.0,14.0,46.9,8.2,3.4,,
2022-02-26 06:00:00,2022.0,2.0,26.0,6,Sabado,8.0,3.0,17.0,3.0,4.0,46.49,8.2,3.4,,
2022-02-26 07:00:00,2022.0,2.0,26.0,7,Sabado,8.0,3.0,26.0,1.0,1.0,36.81,8.2,3.4,,
2022-02-26 08:00:00,2022.0,2.0,26.0,8,Sabado,8.0,3.0,31.0,1.0,1.0,33.18,8.2,3.4,,
2022-02-26 09:00:00,2022.0,2.0,26.0,9,Sabado,8.0,3.0,41.0,1.0,1.0,29.76,8.2,3.4,,
2022-02-26 10:00:00,2022.0,2.0,26.0,10,Sabado,8.0,3.0,47.0,1.0,1.0,27.8,8.2,3.4,,
2022-02-26 11:00:00,2022.0,2.0,26.0,11,Sabado,8.0,3.0,43.0,8.0,9.0,30.94,8.2,3.4,,
2022-02-26 12:00:00,2022.0,2.0,26.0,12,Sabado,8.0,3.0,44.0,4.0,5.0,32.3,8.2,3.4,,
2022-02-26 13:00:00,2022.0,2.0,26.0,13,Sabado,8.0,3.0,45.0,1.0,1.0,33.97,8.2,3.4,,
2022-02-26 14:00:00,2022.0,2.0,26.0,14,Sabado,8.0,3.0,53.0,6.0,8.0,26.7,8.2,3.4,,
2022-02-26 15:00:00,2022.0,2.0,26.0,15,Sabado,8.0,3.0,53.0,9.0,12.0,27.67,8.2,3.4,,
2022-02-26 16:00:00,2022.0,2.0,26.0,16,Sabado,8.0,3.0,47.0,8.0,12.0,33.39,8.2,3.4,,
2022-02-26 17:00:00,2022.0,2.0,26.0,17,Sabado,8.0,3.0,39.0,3.0,5.0,41.08,8.2,3.4,,
2022-02-26 18:00:00,2022.0,2.0,26.0,18,Sabado,8.0,3.0,37.0,1.0,2.0,41.25,8.2,3.4,,
2022-02-26 19:00:00,2022.0,2.0,26.0,19,Sabado,8.0,3.0,32.0,9.0,10.0,44.84,8.2,3.4,,
2022-02-26 20:00:00,2022.0,2.0,26.0,20,Sabado,8.0,3.0,35.0,4.0,6.0,42.02,8.2,3.4,,
2022-02-26 21:00:00,2022.0,2.0,26.0,21,Sabado,8.0,3.0,37.0,1.0,2.0,41.22,8.2,3.4,,
2022-02-26 22:00:00,2022.0,2.0,26.0,22,Sabado,8.0,3.0,26.0,1.0,1.0,48.79,8.2,3.4,,
2022-02-26 23:00:00,2022.0,2.0,26.0,23,Sabado,8.0,3.0,22.0,4.0,7.0,53.24,8.2,3.4,,
2022-02-27 00:00:00,2022.0,2.0,27.0,0,Domingo,8.0,3.0,19.0,6.0,10.0,56.48,10.1,0.1,,
2022-02-27 01:00:00,2022.0,2.0,27.0,1,Domingo,8.0,3.0,17.0,3.0,6.0,57.1,10.1,0.1,,
