,CODIGO,FECHA,ANO,MES,DIA,HORA,ESTACION,VEL_VIENTO,DIR_VIENTO,TEMPERATURA,HUMEDAD,PRECIPITACION,DIA_SEMANA,DIR_VIENTO_CARDINAL
0,28079008,2022-01-01 00:00:00,2022.0,1.0,1.0,0,8.0,0.0,0.0,10.2,69.0,0.0,Sabado,N
1,28079008,2022-01-01 01:00:00,2022.0,1.0,1.0,1,8.0,0.0,0.0,9.5,70.0,0.0,Sabado,N
2,28079008,2022-01-01 02:00:00,2022.0,1.0,1.0,2,8.0,0.0,0.0,8.6,74.0,0.0,Sabado,N
3,28079008,2022-01-01 03:00:00,2022.0,1.0,1.0,3,8.0,0.0,0.0,8.7,71.0,0.0,Sabado,N
4,28079008,2022-01-01 04:00:00,2022.0,1.0,1.0,4,8.0,0.0,0.0,8.4,66.0,0.0,Sabado,N
5,28079008,2022-01-01 05:00:00,2022.0,1.0,1.0,5,8.0,0.0,0.0,8.2,65.0,0.0,Sabado,N
6,28079008,2022-01-01 06:00:00,2022.0,1.0,1.0,6,8.0,0.0,0.0,7.6,64.0,0.0,Sabado,N
7,28079008,2022-01-01 07:00:00,2022.0,1.0,1.0,7,8.0,0.0,0.0,7.3,64.0,0.0,Sabado,N
8,28079008,2022-01-01 08:00:00,2022.0,1.0,1.0,8,8.0,0.0,0.0,7.1,64.0,0.0,Sabado,N
9,28079008,2022-01-01 09:00:00,2022.0,1.0,1.0,9,8.0,0.0,0.0,7.7,61.0,0.0,Sabado,N
10,28079008,2022-01-01 10:00:00,2022.0,1.0,1.0,10,8.0,0.0,0.0,9.7,55.0,0.0,Sabado,N
11,28079008,2022-01-01 11:00:00,2022.0,1.0,1.0,11,8.0,0.0,0.0,12.7,47.0,0.0,Sabado,N
12,28079008,2022-01-01 12:00:00,2022.0,1.0,1.0,12,8.0,0.0,0.0,16.1,38.0,0.0,Sabado,N
13,28079008,2022-01-01 13:00:00,2022.0,1.0,1.0,13,8.0,0.0,0.0,18.2,33.0,0.0,Sabado,N
14,28079008,2022-01-01 14:00:00,2022.0,1.0,1.0,14,8.0,0.0,0.0,19.5,29.0,0.0,Sabado,N
15,28079008,2022-01-01 15:00:00,2022.0,1.0,1.0,15,8.0,0.0,0.0,19.6,29.0,0.0,Sabado,N
16,28079008,2022-01-01 16:00:00,2022.0,1.0,1.0,16,8.0,0.0,0.0,20.3,32.0,0.0,Sabado,N
17,28079008,2022-01-01 17:00:00,2022.0,1.0,1.0,17,8.0,0.0,0.0,17.2,36.0,0.0,Sabado,N
18,28079008,2022-01-01 18:00:00,2022.0,1.0,1.0,18,8.0,0.0,0.0,14.3,41.0,0.0,Sabado,N
19,28079008,2022-01-01 19:00:00,2022.0,1.0,1.0,19,8.0,0.0,0.0,13.3,47.0,0.0,Sabado,N
20,28079008,2022-01-01 20:00:00,2022.0,1.0,1.0,20,8.0,0.0,0.0,12.4,52.0,0.0,Sabado,N
21,28079008,2022-01-01 21:00:00,2022.0,1.0,1.0,21,8.0,0.0,0.0,12.0,57.0,0.0,Sabado,N
22,28079008,2022-01-01 22:00:00,2022.0,1.0,1.0,22,8.0,0.0,0.0,11.6,58.0,0.0,Sabado,N
23,28079008,2022-01-01 23:00:00,2022.0,1.0,1.0,23,8.0,0.0,0.0,10.6,59.0,0.0,Sabado,N
24,28079008,2022-01-02 00:00:00,2022.0,1.0,2.0,0,8.0,0.0,0.0,10.6,57.0,0.0,Domingo,N
25,28079008,2022-01-02 01:00:00,2022.0,1.0,2.0,1,8.0,0.0,0.0,9.9,59.0,0.0,Domingo,N
26,28079008,2022-01-02 02:00:00,2022.0,1.0,2.0,2,8.0,0.0,0.0,8.9,65.0,0.0,Domingo,N
27,28079008,2022-01-02 03:00:00,2022.0,1.0,2.0,3,8.0,0.0,0.0,8.7,63.0,0.0,Domingo,N
28,28079008,2022-01-02 04:00:00,2022.0,1.0,2.0,4,8.0,0.0,0.0,8.8,61.0,0.0,Domingo,N
29,28079008,2022-01-02 05:00:00,2022.0,1.0,2.0,5,8.0,0.0,0.0,8.2,62.0,0.0,Domingo,N
30,28079008,2022-01-02 06:00:00,2022.0,1.0,2.0,6,8.0,0.0,0.0,7.8,62.0,0.0,Domingo,N
31,28079008,2022-01-02 07:00:00,2022.0,1.0,2.0,7,8.0,0.0,0.0,7.7,61.0,0.0,Domingo,N
32,28079008,2022-01-02 08:00:00,2022.0,1.0,2.0,8,8.0,0.0,0.0,6.6,67.0,0.0,Domingo,N
33,28079008,2022-01-02 09:00:00,2022.0,1.0,2.0,9,8.0,0.0,0.0,7.9,61.0,0.0,Domingo,N
34,28079008,2022-01-02 10:00:00,2022.0,1.0,2.0,10,8.0,0.0,0.0,10.1,55.0,0.0,Domingo,N
35,28079008,2022-01-02 11:00:00,2022.0,1.0,2.0,11,8.0,0.0,0.0,12.4,53.0,0.0,Domingo,N
36,28079008,2022-01-02 12:00:00,2022.0,1.0,2.0,12,8.0,0.0,0.0,13.6,51.0,0.0,Domingo,N
37,28079008,2022-01-02 13:00:00,2022.0,1.0,2.0,13,8.0,0.0,0.0,15.9,46.0,0.0,Domingo,N
38,28079008,2022-01-02 14:00:00,2022.0,1.0,2.0,14,8.0,0.0,0.0,17.3,45.0,0.0,Domingo,N
39,28079008,2022-01-02 15:00:00,2022.0,1.0,2.0,15,8.0,0.0,0.0,17.0,47.0,0.0,Domingo,N
40,28079008,2022-01-02 16:00:00,2022.0,1.0,2.0,16,8.0,0.0,0.0,18.0,43.0,0.0,Domingo,N
41,28079008,2022-01-02 17:00:00,2022.0,1.0,2.0,17,8.0,0.0,0.0,14.9,54.0,0.0,Domingo,N
42,28079008,2022-01-02 18:00:00,2022.0,1.0,2.0,18,8.0,0.0,0.0,12.8,64.0,0.0,Domingo,N
43,28079008,2022-01-02 19:00:00,2022.0,1.0,2.0,19,8.0,0.0,0.0,12.6,65.0,0.0,Domingo,N
44,28079008,2022-01-02 20:00:00,2022.0,1.0,2.0,20,8.0,0.0,0.0,11.6,69.0,0.0,Domingo,N
45,28079008,2022-01-02 21:00:00,2022.0,1.0,2.0,21,8.0,0.0,0.0,10.7,74.0,0.0,Domingo,N
46,28079008,2022-01-02 22:00:00,2022.0,1.0,2.0,22,8.0,0.0,0.0,10.4,75.0,0.0,Domingo,N
47,28079008,2022-01-02 23:00:00,2022.0,1.0,2.0,23,8.0,0.0,0.0,10.3,73.0,0.0,Domingo,N
48,28079008,2022-01-03 00:00:00,2022.0,1.0,3.0,0,8.0,0.0,0.0,9.7,76.0,0.0,Lunes,N
49,28079008,2022-01-03 01:00:00,2022.0,1.0,3.0,1,8.0,0.0,0.0,9.3,78.0,0.0,Lunes,N
50,28079008,2022-01-03 02:00:00,2022.0,1.0,3.0,2,8.0,0.0,0.0,8.8,77.0,0.0,Lunes,N
51,28079008,2022-01-03 03:00:00,2022.0,1.0,3.0,3,8.0,0.0,0.0,8.3,79.0,0.0,Lunes,N
52,28079008,2022-01-03 04:00:00,2022.0,1.0,3.0,4,8.0,0.0,0.0,8.1,80.0,0.0,Lunes,N
53,28079008,2022-01-03 05:00:00,2022.0,1.0,3.0,5,8.0,0.0,0.0,7.9,79.0,0.0,Lunes,N
54,28079008,2022-01-03 06:00:00,2022.0,1.0,3.0,6,8.0,0.0,0.0,7.5,79.0,0.0,Lunes,N
55,28079008,2022-01-03 07:00:00,2022.0,1.0,3.0,7,8.0,0.0,0.0,7.4,80.0,0.0,Lunes,N
56,28079008,2022-01-03 08:00:00,2022.0,1.0,3.0,8,8.0,0.0,0.0,7.3,80.0,0.0,Lunes,N
57,28079008,2022-01-03 09:00:00,2022.0,1.0,3.0,9,8.0,0.0,0.0,8.0,78.0,0.0,Lunes,N
58,28079008,2022-01-03 10:00:00,2022.0,1.0,3.0,10,8.0,0.0,0.0,9.8,72.0,0.0,Lunes,N
59,28079008,2022-01-03 11:00:00,2022.0,1.0,3.0,11,8.0,0.0,0.0,12.0,64.0,0.0,Lunes,N
60,28079008,2022-01-03 12:00:00,2022.0,1.0,3.0,12,8.0,0.0,0.0,13.6,61.0,0.0,Lunes,N
61,28079008,2022-01-03 13:00:00,2022.0,1.0,3.0,13,8.0,0.0,0.0,15.5,56.0,0.0,Lunes,N
62,28079008,2022-01-03 14:00:00,2022.0,1.0,3.0,14,8.0,0.0,0.0,16.8,53.0,0.0,Lunes,N
63,28079008,2022-01-03 15:00:00,2022.0,1.0,3.0,15,8.0,0.0,0.0,16.2,57.0,0.0,Lunes,N
64,28079008,2022-01-03 16:00:00,2022.0,1.0,3.0,16,8.0,0.0,0.0,16.5,58.0,0.0,Lunes,N
65,28079008,2022-01-03 17:00:00,2022.0,1.0,3.0,17,8.0,0.0,0.0,14.4,65.0,0.0,Lunes,N
66,28079008,2022-01-03 18:00:00,2022.0,1.0,3.0,18,8.0,0.0,0.0,12.6,72.0,0.0,Lunes,N
67,28079008,2022-01-03 19:00:00,2022.0,1.0,3.0,19,8.0,0.0,0.0,11.6,76.0,0.0,Lunes,N
68,28079008,2022-01-03 20:00:00,2022.0,1.0,3.0,20,8.0,0.0,0.0,10.8,80.0,0.0,Lunes,N
69,28079008,2022-01-03 21:00:00,2022.0,1.0,3.0,21,8.0,0.0,0.0,10.2,83.0,0.0,Lunes,N
70,28079008,2022-01-03 22:00:00,2022.0,1.0,3.0,22,8.0,0.0,0.0,9.3,87.0,0.0,Lunes,N
71,28079008,2022-01-03 23:00:00,2022.0,1.0,3.0,23,8.0,0.0,0.0,8.8,88.0,0.0,Lunes,N
72,28079008,2022-01-04 00:00:00,2022.0,1.0,4.0,0,8.0,0.0,0.0,8.3,89.0,0.0,Martes,N
73,28079008,2022-01-04 01:00:00,2022.0,1.0,4.0,1,8.0,0.0,0.0,7.6,92.0,0.0,Martes,N
74,28079008,2022-01-04 02:00:00,2022.0,1.0,4.0,2,8.0,0.0,0.0,7.2,93.0,0.0,Martes,N
75,28079008,2022-01-04 03:00:00,2022.0,1.0,4.0,3,8.0,0.0,0.0,6.5,94.0,0.0,Martes,N
76,28079008,2022-01-04 04:00:00,2022.0,1.0,4.0,4,8.0,0.0,0.0,6.3,95.0,0.0,Martes,N
77,28079008,2022-01-04 05:00:00,2022.0,1.0,4.0,5,8.0,0.0,0.0,6.1,95.0,0.0,Martes,N
78,28079008,2022-01-04 06:00:00,2022.0,1.0,4.0,6,8.0,0.0,0.0,5.6,96.0,0.0,Martes,N
79,28079008,2022-01-04 07:00:00,2022.0,1.0,4.0,7,8.0,0.0,0.0,6.1,95.0,0.0,Martes,N
80,28079008,2022-01-04 08:00:00,2022.0,1.0,4.0,8,8.0,0.0,0.0,6.9,93.0,0.0,Martes,N
81,28079008,2022-01-04 09:00:00,2022.0,1.0,4.0,9,8.0,0.0,0.0,7.7,93.0,0.0,Martes,N
82,28079008,2022-01-04 10:00:00,2022.0,1.0,4.0,10,8.0,0.0,0.0,8.2,92.0,0.0,Martes,N
83,28079008,2022-01-04 11:00:00,2022.0,1.0,4.0,11,8.0,0.0,0.0,8.8,93.0,0.0,Martes,N
84,28079008,2022-01-04 12:00:00,2022.0,1.0,4.0,12,8.0,0.0,0.0,9.8,90.0,0.0,Martes,N
85,28079008,2022-01-04 13:00:00,2022.0,1.0,4.0,13,8.0,0.0,0.0,12.3,76.0,0.0,Martes,N
86,28079008,2022-01-04 14:00:00,2022.0,1.0,4.0,14,8.0,0.0,0.0,12.9,72.0,0.0,Martes,N
87,28079008,2022-01-04 15:00:00,2022.0,1.0,4.0,15,8.0,0.0,0.0,12.3,76.0,0.0,Martes,N
88,28079008,2022-01-04 16:00:00,2022.0,1.0,4.0,16,8.0,0.0,0.0,9.7,91.0,0.0,Martes,N
89,28079008,2022-01-04 17:00:00,2022.0,1.0,4.0,17,8.0,0.0,0.0,7.3,93.0,0.0,Martes,N
90,28079008,2022-01-04 18:00:00,2022.0,1.0,4.0,18,8.0,0.0,0.0,7.1,80.0,0.0,Martes,N
91,28079008,2022-01-04 19:00:00,2022.0,1.0,4.0,19,8.0,0.0,0.0,7.3,72.0,0.0,Martes,N
92,28079008,2022-01-04 20:00:00,2022.0,1.0,4.0,20,8.0,0.0,0.0,7.5,69.0,0.0,Martes,N
93,28079008,2022-01-04 21:00:00,2022.0,1.0,4.0,21,8.0,0.0,0.0,7.5,69.0,0.0,Martes,N
94,28079008,2022-01-04 22:00:00,2022.0,1.0,4.0,22,8.0,0.0,0.0,7.2,68.0,0.0,Martes,N
95,28079008,2022-01-04 23:00:00,2022.0,1.0,4.0,23,8.0,0.0,0.0,6.7,68.0,0.0,Martes,N
96,28079008,2022-01-05 00:00:00,2022.0,1.0,5.0,0,8.0,0.0,0.0,6.0,69.0,0.0,Miercoles,N
97,28079008,2022-01-05 01:00:00,2022.0,1.0,5.0,1,8.0,0.0,0.0,5.7,71.0,0.0,Miercoles,N
98,28079008,2022-01-05 02:00:00,2022.0,1.0,5.0,2,8.0,0.0,0.0,5.5,71.0,0.0,Miercoles,N
99,28079008,2022-01-05 03:00:00,2022.0,1.0,5.0,3,8.0,0.0,0.0,5.3,73.0,0.0,Miercoles,N
100,28079008,2022-01-05 04:00:00,2022.0,1.0,5.0,4,8.0,0.0,0.0,4.8,74.0,0.0,Miercoles,N
101,28079008,2022-01-05 05:00:00,2022.0,1.0,5.0,5,8.0,0.0,0.0,4.8,74.0,0.0,Miercoles,N
102,28079008,2022-01-05 06:00:00,2022.0,1.0,5.0,6,8.0,0.0,0.0,5.3,73.0,0.0,Miercoles,N
103,28079008,2022-01-05 07:00:00,2022.0,1.0,5.0,7,8.0,0.0,0.0,5.4,74.0,0.0,Miercoles,N
104,28079008,2022-01-05 08:00:00,2022.0,1.0,5.0,8,8.0,0.0,0.0,5.3,78.0,0.0,Miercoles,N
105,28079008,2022-01-05 09:00:00,2022.0,1.0,5.0,9,8.0,0.0,0.0,5.7,76.0,0.0,Miercoles,N
106,28079008,2022-01-05 10:00:00,2022.0,1.0,5.0,10,8.0,0.0,0.0,7.6,69.0,0.0,Miercoles,N
107,28079008,2022-01-05 11:00:00,2022.0,1.0,5.0,11,8.0,0.0,0.0,9.3,60.0,0.0,Miercoles,N
108,28079008,2022-01-05 12:00:00,2022.0,1.0,5.0,12,8.0,0.0,0.0,9.0,57.0,0.0,Miercoles,N
109,28079008,2022-01-05 13:00:00,2022.0,1.0,5.0,13,8.0,0.0,0.0,9.7,53.0,0.0,Miercoles,N
110,28079008,2022-01-05 14:00:00,2022.0,1.0,5.0,14,8.0,0.0,0.0,9.2,54.0,0.0,Miercoles,N
111,28079008,2022-01-05 15:00:00,2022.0,1.0,5.0,15,8.0,0.0,0.0,9.6,55.0,0.0,Miercoles,N
112,28079008,2022-01-05 16:00:00,2022.0,1.0,5.0,16,8.0,0.0,0.0,8.5,61.0,0.0,Miercoles,N
113,28079008,2022-01-05 17:00:00,2022.0,1.0,5.0,17,8.0,0.0,0.0,7.0,81.0,0.0,Miercoles,N
114,28079008,2022-01-05 18:00:00,2022.0,1.0,5.0,18,8.0,0.0,0.0,5.8,91.0,0.0,Miercoles,N
115,28079008,2022-01-05 19:00:00,2022.0,1.0,5.0,19,8.0,0.0,0.0,5.0,92.0,0.0,Miercoles,N
116,28079008,2022-01-05 20:00:00,2022.0,1.0,5.0,20,8.0,0.0,0.0,4.9,92.0,0.0,Miercoles,N
117,28079008,2022-01-05 21:00:00,2022.0,1.0,5.0,21,8.0,0.0,0.0,5.0,94.0,0.0,Miercoles,N
118,28079008,2022-01-05 22:00:00,2022.0,1.0,5.0,22,8.0,0.0,0.0,5.3,93.0,0.0,Miercoles,N
119,28079008,2022-01-05 23:00:00,2022.0,1.0,5.0,23,8.0,0.0,0.0,4.8,91.0,0.0,Miercoles,N
120,28079008,2022-01-06 00:00:00,2022.0,1.0,6.0,0,8.0,0.0,0.0,4.6,91.0,0.0,Jueves,N
121,28079008,2022-01-06 01:00:00,2022.0,1.0,6.0,1,8.0,0.0,0.0,4.4,91.0,0.0,Jueves,N
122,28079008,2022-01-06 02:00:00,2022.0,1.0,6.0,2,8.0,0.0,0.0,3.8,90.0,0.0,Jueves,N
123,28079008,2022-01-06 03:00:00,2022.0,1.0,6.0,3,8.0,0.0,0.0,3.5,88.0,0.0,Jueves,N
124,28079008,2022-01-06 04:00:00,2022.0,1.0,6.0,4,8.0,0.0,0.0,3.4,84.0,0.0,Jueves,N
125,28079008,2022-01-06 05:00:00,2022.0,1.0,6.0,5,8.0,0.0,0.0,3.3,81.0,0.0,Jueves,N
126,28079008,2022-01-06 06:00:00,2022.0,1.0,6.0,6,8.0,0.0,0.0,2.9,83.0,0.0,Jueves,N
127,28079008,2022-01-06 07:00:00,2022.0,1.0,6.0,7,8.0,0.0,0.0,3.0,80.0,0.0,Jueves,N
128,28079008,2022-01-06 08:00:00,2022.0,1.0,6.0,8,8.0,0.0,0.0,1.7,86.0,0.0,Jueves,N
129,28079008,2022-01-06 09:00:00,2022.0,1.0,6.0,9,8.0,0.0,0.0,1.5,90.0,0.0,Jueves,N
130,28079008,2022-01-06 10:00:00,2022.0,1.0,6.0,10,8.0,0.0,0.0,4.4,73.0,0.0,Jueves,N
131,28079008,2022-01-06 11:00:00,2022.0,1.0,6.0,11,8.0,0.0,0.0,6.6,66.0,0.0,Jueves,N
132,28079008,2022-01-06 12:00:00,2022.0,1.0,6.0,12,8.0,0.0,0.0,7.8,61.0,0.0,Jueves,N
133,28079008,2022-01-06 13:00:00,2022.0,1.0,6.0,13,8.0,0.0,0.0,9.1,57.0,0.0,Jueves,N
134,28079008,2022-01-06 14:00:00,2022.0,1.0,6.0,14,8.0,0.0,0.0,10.2,54.0,0.0,Jueves,N
135,28079008,2022-01-06 15:00:00,2022.0,1.0,6.0,15,8.0,0.0,0.0,9.4,58.0,0.0,Jueves,N
136,28079008,2022-01-06 16:00:00,2022.0,1.0,6.0,16,8.0,0.0,0.0,10.5,55.0,0.0,Jueves,N
137,28079008,2022-01-06 17:00:00,2022.0,1.0,6.0,17,8.0,0.0,0.0,8.3,61.0,0.0,Jueves,N
138,28079008,2022-01-06 18:00:00,2022.0,1.0,6.0,18,8.0,0.0,0.0,6.4,70.0,0.0,Jueves,N
139,28079008,2022-01-06 19:00:00,2022.0,1.0,6.0,19,8.0,0.0,0.0,5.9,70.0,0.0,Jueves,N
140,28079008,2022-01-06 20:00:00,2022.0,1.0,6.0,20,8.0,0.0,0.0,5.9,73.0,0.0,Jueves,N
141,28079008,2022-01-06 21:00:00,2022.0,1.0,6.0,21,8.0,0.0,0.0,5.3,74.0,0.0,Jueves,N
142,28079008,2022-01-06 22:00:00,2022.0,1.0,6.0,22,8.0,0.0,0.0,5.4,65.0,0.0,Jueves,N
143,28079008,2022-01-06 23:00:00,2022.0,1.0,6.0,23,8.0,0.0,0.0,5.0,60.0,0.0,Jueves,N
144,28079008,2022-01-07 00:00:00,2022.0,1.0,7.0,0,8.0,0.0,0.0,4.3,67.0,0.0,Viernes,N
145,28079008,2022-01-07 01:00:00,2022.0,1.0,7.0,1,8.0,0.0,0.0,4.2,69.0,0.0,Viernes,N
146,28079008,2022-01-07 02:00:00,2022.0,1.0,7.0,2,8.0,0.0,0.0,3.5,72.0,0.0,Viernes,N
147,28079008,2022-01-07 03:00:00,2022.0,1.0,7.0,3,8.0,0.0,0.0,2.9,71.0,0.0,Viernes,N
148,28079008,2022-01-07 04:00:00,2022.0,1.0,7.0,4,8.0,0.0,0.0,1.7,77.0,0.0,Viernes,N
149,28079008,2022-01-07 05:00:00,2022.0,1.0,7.0,5,8.0,0.0,0.0,2.5,71.0,0.0,Viernes,N
150,28079008,2022-01-07 06:00:00,2022.0,1.0,7.0,6,8.0,0.0,0.0,2.1,75.0,0.0,Viernes,N
151,28079008,2022-01-07 07:00:00,2022.0,1.0,7.0,7,8.0,0.0,0.0,1.4,81.0,0.0,Viernes,N
152,28079008,2022-01-07 08:00:00,2022.0,1.0,7.0,8,8.0,0.0,0.0,1.3,84.0,0.0,Viernes,N
153,28079008,2022-01-07 09:00:00,2022.0,1.0,7.0,9,8.0,0.0,0.0,2.2,82.0,0.0,Viernes,N
154,28079008,2022-01-07 10:00:00,2022.0,1.0,7.0,10,8.0,0.0,0.0,6.5,65.0,0.0,Viernes,N
155,28079008,2022-01-07 11:00:00,2022.0,1.0,7.0,11,8.0,0.0,0.0,8.8,54.0,0.0,Viernes,N
156,28079008,2022-01-07 12:00:00,2022.0,1.0,7.0,12,8.0,0.0,0.0,10.1,50.0,0.0,Viernes,N
157,28079008,2022-01-07 13:00:00,2022.0,1.0,7.0,13,8.0,0.0,0.0,11.9,49.0,0.0,Viernes,N
158,28079008,2022-01-07 14:00:00,2022.0,1.0,7.0,14,8.0,0.0,0.0,12.1,47.0,0.0,Viernes,N
159,28079008,2022-01-07 15:00:00,2022.0,1.0,7.0,15,8.0,0.0,0.0,12.5,45.0,0.0,Viernes,N
160,28079008,2022-01-07 16:00:00,2022.0,1.0,7.0,16,8.0,0.0,0.0,11.5,45.0,0.0,Viernes,N
161,28079008,2022-01-07 17:00:00,2022.0,1.0,7.0,17,8.0,0.0,0.0,9.6,51.0,0.0,Viernes,N
162,28079008,2022-01-07 18:00:00,2022.0,1.0,7.0,18,8.0,0.0,0.0,7.9,57.0,0.0,Viernes,N
163,28079008,2022-01-07 19:00:00,2022.0,1.0,7.0,19,8.0,0.0,0.0,7.0,61.0,0.0,Viernes,N
164,28079008,2022-01-07 20:00:00,2022.0,1.0,7.0,20,8.0,0.0,0.0,6.5,63.0,0.0,Viernes,N
165,28079008,2022-01-07 21:00:00,2022.0,1.0,7.0,21,8.0,0.0,0.0,6.2,64.0,0.0,Viernes,N
166,28079008,2022-01-07 22:00:00,2022.0,1.0,7.0,22,8.0,0.0,0.0,4.9,71.0,0.0,Viernes,N
167,28079008,2022-01-07 23:00:00,2022.0,1.0,7.0,23,8.0,0.0,0.0,4.4,73.0,0.0,Viernes,N
168,28079008,2022-01-08 00:00:00,2022.0,1.0,8.0,0,8.0,0.0,0.0,4.9,70.0,0.0,Sabado,N
169,28079008,2022-01-08 01:00:00,2022.0,1.0,8.0,1,8.0,0.0,0.0,3.8,75.0,0.0,Sabado,N
170,28079008,2022-01-08 02:00:00,2022.0,1.0,8.0,2,8.0,0.0,0.0,2.8,81.0,0.0,Sabado,N
171,28079008,2022-01-08 03:00:00,2022.0,1.0,8.0,3,8.0,0.0,0.0,2.4,82.0,0.0,Sabado,N
172,28079008,2022-01-08 04:00:00,2022.0,1.0,8.0,4,8.0,0.0,0.0,2.2,81.0,0.0,Sabado,N
173,28079008,2022-01-08 05:00:00,2022.0,1.0,8.0,5,8.0,0.0,0.0,2.2,84.0,0.0,Sabado,N
174,28079008,2022-01-08 06:00:00,2022.0,1.0,8.0,6,8.0,0.0,0.0,1.4,86.0,0.0,Sabado,N
175,28079008,2022-01-08 07:00:00,2022.0,1.0,8.0,7,8.0,0.0,0.0,0.3,89.0,0.0,Sabado,N
176,28079008,2022-01-08 08:00:00,2022.0,1.0,8.0,8,8.0,0.0,0.0,0.2,91.0,0.0,Sabado,N
177,28079008,2022-01-08 09:00:00,2022.0,1.0,8.0,9,8.0,0.0,0.0,1.2,88.0,0.0,Sabado,N
178,28079008,2022-01-08 10:00:00,2022.0,1.0,8.0,10,8.0,0.0,0.0,2.8,81.0,0.0,Sabado,N
179,28079008,2022-01-08 11:00:00,2022.0,1.0,8.0,11,8.0,0.0,0.0,3.9,78.0,0.0,Sabado,N
180,28079008,2022-01-08 12:00:00,2022.0,1.0,8.0,12,8.0,0.0,0.0,5.0,73.0,0.0,Sabado,N
181,28079008,2022-01-08 13:00:00,2022.0,1.0,8.0,13,8.0,0.0,0.0,6.8,64.0,0.0,Sabado,N
182,28079008,2022-01-08 14:00:00,2022.0,1.0,8.0,14,8.0,0.0,0.0,8.1,62.0,0.0,Sabado,N
183,28079008,2022-01-08 15:00:00,2022.0,1.0,8.0,15,8.0,0.0,0.0,8.1,66.0,0.0,Sabado,N
184,28079008,2022-01-08 16:00:00,2022.0,1.0,8.0,16,8.0,0.0,0.0,9.9,61.0,0.0,Sabado,N
185,28079008,2022-01-08 17:00:00,2022.0,1.0,8.0,17,8.0,0.0,0.0,7.5,67.0,0.0,Sabado,N
186,28079008,2022-01-08 18:00:00,2022.0,1.0,8.0,18,8.0,0.0,0.0,5.8,74.0,0.0,Sabado,N
187,28079008,2022-01-08 19:00:00,2022.0,1.0,8.0,19,8.0,0.0,0.0,4.6,80.0,0.0,Sabado,N
188,28079008,2022-01-08 20:00:00,2022.0,1.0,8.0,20,8.0,0.0,0.0,4.4,80.0,0.0,Sabado,N
189,28079008,2022-01-08 21:00:00,2022.0,1.0,8.0,21,8.0,0.0,0.0,3.8,80.0,0.0,Sabado,N
190,28079008,2022-01-08 22:00:00,2022.0,1.0,8.0,22,8.0,0.0,0.0,3.6,77.0,0.0,Sabado,N
191,28079008,2022-01-08 23:00:00,2022.0,1.0,8.0,23,8.0,0.0,0.0,5.3,62.0,0.0,Sabado,N
192,28079008,2022-01-09 00:00:00,2022.0,1.0,9.0,0,8.0,0.0,0.0,5.6,65.0,0.0,Domingo,N
193,28079008,2022-01-09 01:00:00,2022.0,1.0,9.0,1,8.0,0.0,0.0,6.1,67.0,0.0,Domingo,N
194,28079008,2022-01-09 02:00:00,2022.0,1.0,9.0,2,8.0,0.0,0.0,5.4,73.0,0.0,Domingo,N
195,28079008,2022-01-09 03:00:00,2022.0,1.0,9.0,3,8.0,0.0,0.0,4.5,75.0,0.0,Domingo,N
196,28079008,2022-01-09 04:00:00,2022.0,1.0,9.0,4,8.0,0.0,0.0,3.5,81.0,0.0,Domingo,N
197,28079008,2022-01-09 05:00:00,2022.0,1.0,9.0,5,8.0,0.0,0.0,4.0,83.0,0.0,Domingo,N
198,28079008,2022-01-09 06:00:00,2022.0,1.0,9.0,6,8.0,0.0,0.0,6.2,80.0,0.0,Domingo,N
199,28079008,2022-01-09 07:00:00,2022.0,1.0,9.0,7,8.0,0.0,0.0,6.8,79.0,0.0,Domingo,N
200,28079008,2022-01-09 08:00:00,2022.0,1.0,9.0,8,8.0,0.0,0.0,6.4,79.0,0.0,Domingo,N
201,28079008,2022-01-09 09:00:00,2022.0,1.0,9.0,9,8.0,0.0,0.0,6.4,79.0,0.0,Domingo,N
202,28079008,2022-01-09 10:00:00,2022.0,1.0,9.0,10,8.0,0.0,0.0,8.6,72.0,0.0,Domingo,N
203,28079008,2022-01-09 11:00:00,2022.0,1.0,9.0,11,8.0,0.0,0.0,11.0,65.0,0.0,Domingo,N
204,28079008,2022-01-09 12:00:00,2022.0,1.0,9.0,12,8.0,0.0,0.0,13.2,59.0,0.0,Domingo,N
205,28079008,2022-01-09 13:00:00,2022.0,1.0,9.0,13,8.0,0.0,0.0,14.0,57.0,0.0,Domingo,N
206,28079008,2022-01-09 14:00:00,2022.0,1.0,9.0,14,8.0,0.0,0.0,14.9,55.0,0.0,Domingo,N
207,28079008,2022-01-09 15:00:00,2022.0,1.0,9.0,15,8.0,0.0,0.0,13.8,58.0,0.0,Domingo,N
208,28079008,2022-01-09 16:00:00,2022.0,1.0,9.0,16,8.0,0.0,0.0,13.2,62.0,0.0,Domingo,N
209,28079008,2022-01-09 17:00:00,2022.0,1.0,9.0,17,8.0,0.0,0.0,12.5,67.0,0.0,Domingo,N
210,28079008,2022-01-09 18:00:00,2022.0,1.0,9.0,18,8.0,0.0,0.0,12.5,67.0,0.0,Domingo,N
211,28079008,2022-01-09 19:00:00,2022.0,1.0,9.0,19,8.0,0.0,0.0,12.1,71.0,0.0,Domingo,N
212,28079008,2022-01-09 20:00:00,2022.0,1.0,9.0,20,8.0,0.0,0.0,11.9,73.0,0.0,Domingo,N
